[23:04:02] [info] MAAT: Creating window MAAT Editor (1600, 900)
[23:04:02] [info] MAAT: OpenGL Info:
[23:04:02] [info] MAAT:   Vendor: ATI Technologies Inc.
[23:04:45] [warning] MAAT: Pixel data = 1036831949
[23:04:45] [warning] MAAT: Pixel data = 1036831949
[23:04:45] [warning] MAAT: Pixel data = 1036831949
[23:04:46] [warning] MAAT: Pixel data = 1036831949
[23:04:46] [warning] MAAT: Pixel data = 1036831949
[23:04:46] [warning] MAAT: Pixel data = 1036831949
[23:04:46] [warning] MAAT: Pixel data = 1036831949
[23:04:46] [warning] MAAT: Pixel data = 1036831949
[23:04:46] [warning] MAAT: Pixel data = 1036831949
[23:04:46] [warning] MAAT: Pixel data = 1036831949
[23:04:46] [warning] MAAT: Pixel data = 1036831949
[23:04:46] [warning] MAAT: Pixel data = 1036831949
[23:04:46] [warning] MAAT: Pixel data = 1036831949
[23:04:46] [warning] MAAT: Pixel data = 1036831949
[23:04:46] [warning] MAAT: Pixel data = 1036831949
[23:04:46] [warning] MAAT: Pixel data = 1036831949
[23:04:46] [warning] MAAT: Pixel data = 1036831949
[23:04:46] [warning] MAAT: Pixel data = 1036831949
[23:04:46] [warning] MAAT: Pixel data = 1036831949
[23:04:46] [warning] MAAT: Pixel data = 1036831949
[23:04:46] [warning] MAAT: Pixel data = 1036831949
[23:04:46] [warning] MAAT: Pixel data = 1036831949
[23:04:46] [warning] MAAT: Pixel data = 1036831949
[23:04:46] [warning] MAAT: Pixel data = 1036831949
[23:04:46] [warning] MAAT: Pixel data = 1036831949
[23:04:46] [warning] MAAT: Pixel data = 1036831949
[23:04:46] [warning] MAAT: Pixel data = 1036831949
[23:04:46] [warning] MAAT: Pixel data = 1036831949
[23:04:46] [warning] MAAT: Pixel data = 1036831949
[23:04:46] [warning] MAAT: Pixel data = 1036831949
[23:04:46] [warning] MAAT: Pixel data = 1036831949
[23:04:46] [warning] MAAT: Pixel data = 1036831949
[23:04:46] [warning] MAAT: Pixel data = 1036831949
[23:04:46] [warning] MAAT: Pixel data = 1036831949
[23:04:46] [warning] MAAT: Pixel data = 1036831949
[23:04:46] [warning] MAAT: Pixel data = 1036831949
[23:04:46] [warning] MAAT: Pixel data = 1036831949
[23:04:46] [warning] MAAT: Pixel data = 1036831949
[23:04:46] [warning] MAAT: Pixel data = 1036831949
[23:04:46] [warning] MAAT: Pixel data = 1036831949
[23:04:46] [warning] MAAT: Pixel data = 1036831949
[23:04:46] [warning] MAAT: Pixel data = 1036831949
[23:04:46] [warning] MAAT: Pixel data = 1036831949
[23:04:46] [warning] MAAT: Pixel data = 1036831949
[23:04:46] [warning] MAAT: Pixel data = 1036831949
[23:04:46] [warning] MAAT: Pixel data = 1036831949
[23:04:46] [warning] MAAT: Pixel data = 1036831949
[23:04:46] [warning] MAAT: Pixel data = 1036831949
[23:04:46] [warning] MAAT: Pixel data = 1036831949
[23:04:46] [warning] MAAT: Pixel data = 1036831949
[23:04:46] [warning] MAAT: Pixel data = 1036831949
[23:04:46] [warning] MAAT: Pixel data = 1036831949
[23:04:46] [warning] MAAT: Pixel data = 1036831949
[23:04:46] [warning] MAAT: Pixel data = 1036831949
[23:04:46] [warning] MAAT: Pixel data = 1036831949
[23:04:46] [warning] MAAT: Pixel data = 1036831949
[23:04:46] [warning] MAAT: Pixel data = 1036831949
[23:04:46] [warning] MAAT: Pixel data = 1036831949
[23:04:46] [warning] MAAT: Pixel data = 1036831949
[23:04:46] [warning] MAAT: Pixel data = 1036831949
[23:04:46] [warning] MAAT: Pixel data = 1036831949
[23:04:46] [warning] MAAT: Pixel data = 1036831949
[23:04:46] [warning] MAAT: Pixel data = 1036831949
[23:04:47] [warning] MAAT: Pixel data = 1036831949
[23:04:47] [warning] MAAT: Pixel data = 1036831949
[23:04:47] [warning] MAAT: Pixel data = 1036831949
[23:04:47] [warning] MAAT: Pixel data = 1036831949
[23:04:47] [warning] MAAT: Pixel data = 1036831949
[23:04:47] [warning] MAAT: Pixel data = 1036831949
[23:04:47] [warning] MAAT: Pixel data = 1036831949
[23:04:47] [warning] MAAT: Pixel data = 1036831949
[23:04:47] [warning] MAAT: Pixel data = 1036831949
[23:04:47] [warning] MAAT: Pixel data = 1036831949
[23:04:47] [warning] MAAT: Pixel data = 1036831949
[23:04:47] [warning] MAAT: Pixel data = 1036831949
[23:04:47] [warning] MAAT: Pixel data = 1036831949
[23:04:47] [warning] MAAT: Pixel data = 1036831949
[23:04:47] [warning] MAAT: Pixel data = 1036831949
[23:04:47] [warning] MAAT: Pixel data = 1036831949
[23:04:47] [warning] MAAT: Pixel data = 1036831949
[23:04:47] [warning] MAAT: Pixel data = 1036831949
[23:04:47] [warning] MAAT: Pixel data = 1036831949
[23:04:47] [warning] MAAT: Pixel data = 1036831949
[23:04:47] [warning] MAAT: Pixel data = 1036831949
[23:04:47] [warning] MAAT: Pixel data = 1036831949
[23:04:47] [warning] MAAT: Pixel data = 1036831949
[23:04:47] [warning] MAAT: Pixel data = 1036831949
[23:04:47] [warning] MAAT: Pixel data = 1036831949
[23:04:47] [warning] MAAT: Pixel data = 1036831949
[23:04:47] [warning] MAAT: Pixel data = 1036831949
[23:04:47] [warning] MAAT: Pixel data = 1036831949
[23:04:47] [warning] MAAT: Pixel data = 1036831949
[23:04:47] [warning] MAAT: Pixel data = 1036831949
[23:04:47] [warning] MAAT: Pixel data = 1036831949
[23:04:47] [warning] MAAT: Pixel data = 1036831949
[23:04:47] [warning] MAAT: Pixel data = 1036831949
[23:04:47] [warning] MAAT: Pixel data = 1036831949
[23:04:47] [warning] MAAT: Pixel data = 1036831949
[23:04:47] [warning] MAAT: Pixel data = 1036831949
[23:04:47] [warning] MAAT: Pixel data = 1036831949
[23:04:47] [warning] MAAT: Pixel data = 1036831949
[23:04:47] [warning] MAAT: Pixel data = 1036831949
[23:04:47] [warning] MAAT: Pixel data = 1036831949
[23:04:47] [warning] MAAT: Pixel data = 1036831949
[23:04:47] [warning] MAAT: Pixel data = 1036831949
[23:04:47] [warning] MAAT: Pixel data = 1036831949
[23:04:47] [warning] MAAT: Pixel data = 1036831949
[23:04:47] [warning] MAAT: Pixel data = 1036831949
[23:04:47] [warning] MAAT: Pixel data = 1036831949
[23:04:47] [warning] MAAT: Pixel data = 1036831949
[23:04:47] [warning] MAAT: Pixel data = 1036831949
[23:04:47] [warning] MAAT: Pixel data = 1036831949
[23:04:47] [warning] MAAT: Pixel data = 1036831949
[23:04:47] [warning] MAAT: Pixel data = 1036831949
[23:04:47] [warning] MAAT: Pixel data = 1036831949
[23:04:47] [warning] MAAT: Pixel data = 1036831949
[23:04:47] [warning] MAAT: Pixel data = 1036831949
[23:04:47] [warning] MAAT: Pixel data = 1036831949
[23:04:47] [warning] MAAT: Pixel data = 1036831949
[23:04:47] [warning] MAAT: Pixel data = 1036831949
[23:04:47] [warning] MAAT: Pixel data = 1036831949
[23:04:47] [warning] MAAT: Pixel data = 1036831949
[23:04:47] [warning] MAAT: Pixel data = 1036831949
[23:04:48] [warning] MAAT: Pixel data = 1036831949
[23:04:48] [warning] MAAT: Pixel data = 1036831949
[23:04:48] [warning] MAAT: Pixel data = 1036831949
[23:04:48] [warning] MAAT: Pixel data = 1036831949
[23:04:48] [warning] MAAT: Pixel data = 1036831949
[23:04:48] [warning] MAAT: Pixel data = 1036831949
[23:04:48] [warning] MAAT: Pixel data = 1036831949
[23:04:48] [warning] MAAT: Pixel data = 1036831949
[23:04:48] [warning] MAAT: Pixel data = 1036831949
[23:04:48] [warning] MAAT: Pixel data = 1036831949
[23:04:48] [warning] MAAT: Pixel data = 1036831949
[23:04:48] [warning] MAAT: Pixel data = 1036831949
[23:04:48] [warning] MAAT: Pixel data = 1036831949
[23:04:48] [warning] MAAT: Pixel data = 1036831949
[23:04:48] [warning] MAAT: Pixel data = 1036831949
[23:04:48] [warning] MAAT: Pixel data = 1036831949
[23:04:48] [warning] MAAT: Pixel data = 1036831949
[23:04:48] [warning] MAAT: Pixel data = 1036831949
[23:04:48] [warning] MAAT: Pixel data = 1036831949
[23:04:48] [warning] MAAT: Pixel data = 1036831949
[23:04:48] [warning] MAAT: Pixel data = 1036831949
[23:04:48] [warning] MAAT: Pixel data = 1036831949
[23:04:48] [warning] MAAT: Pixel data = 1036831949
[23:04:48] [warning] MAAT: Pixel data = 1036831949
[23:04:48] [warning] MAAT: Pixel data = 1036831949
[23:04:48] [warning] MAAT: Pixel data = 1036831949
[23:04:48] [warning] MAAT: Pixel data = 1036831949
[23:04:48] [warning] MAAT: Pixel data = 1036831949
[23:04:48] [warning] MAAT: Pixel data = 1036831949
[23:04:48] [warning] MAAT: Pixel data = 1036831949
[23:04:48] [warning] MAAT: Pixel data = 1036831949
[23:04:48] [warning] MAAT: Pixel data = 1036831949
[23:04:48] [warning] MAAT: Pixel data = 1036831949
[23:04:48] [warning] MAAT: Pixel data = 1036831949
[23:04:48] [warning] MAAT: Pixel data = 1036831949
[23:04:48] [warning] MAAT: Pixel data = 1036831949
[23:04:48] [warning] MAAT: Pixel data = 50
[23:04:48] [warning] MAAT: Pixel data = 50
[23:04:48] [warning] MAAT: Pixel data = 50
[23:04:48] [warning] MAAT: Pixel data = 50
[23:04:48] [warning] MAAT: Pixel data = 50
[23:04:48] [warning] MAAT: Pixel data = 50
[23:04:48] [warning] MAAT: Pixel data = 50
[23:04:48] [warning] MAAT: Pixel data = 50
[23:04:48] [warning] MAAT: Pixel data = 50
[23:04:48] [warning] MAAT: Pixel data = 50
[23:04:48] [warning] MAAT: Pixel data = 50
[23:04:48] [warning] MAAT: Pixel data = 50
[23:04:48] [warning] MAAT: Pixel data = 50
[23:04:48] [warning] MAAT: Pixel data = 50
[23:04:48] [warning] MAAT: Pixel data = 50
[23:04:48] [warning] MAAT: Pixel data = 50
[23:04:48] [warning] MAAT: Pixel data = 50
[23:04:48] [warning] MAAT: Pixel data = 50
[23:04:48] [warning] MAAT: Pixel data = 50
[23:04:48] [warning] MAAT: Pixel data = 50
[23:04:48] [warning] MAAT: Pixel data = 50
[23:04:48] [warning] MAAT: Pixel data = 50
[23:04:48] [warning] MAAT: Pixel data = 50
[23:04:48] [warning] MAAT: Pixel data = 1036831949
[23:04:49] [warning] MAAT: Pixel data = 1036831949
[23:04:49] [warning] MAAT: Pixel data = 1036831949
[23:04:49] [warning] MAAT: Pixel data = 1036831949
[23:04:49] [warning] MAAT: Pixel data = 1036831949
[23:04:49] [warning] MAAT: Pixel data = 1036831949
[23:04:49] [warning] MAAT: Pixel data = 1036831949
[23:04:49] [warning] MAAT: Pixel data = 1036831949
[23:04:49] [warning] MAAT: Pixel data = 50
[23:04:49] [warning] MAAT: Pixel data = 50
[23:04:49] [warning] MAAT: Pixel data = 50
[23:04:49] [warning] MAAT: Pixel data = 50
[23:04:49] [warning] MAAT: Pixel data = 50
[23:04:49] [warning] MAAT: Pixel data = 50
[23:04:49] [warning] MAAT: Pixel data = 50
[23:04:49] [warning] MAAT: Pixel data = 50
[23:04:49] [warning] MAAT: Pixel data = 50
[23:04:49] [warning] MAAT: Pixel data = 50
[23:04:49] [warning] MAAT: Pixel data = 50
[23:04:49] [warning] MAAT: Pixel data = 50
[23:04:49] [warning] MAAT: Pixel data = 1036831949
[23:04:49] [warning] MAAT: Pixel data = 1036831949
[23:04:49] [warning] MAAT: Pixel data = 1036831949
[23:04:49] [warning] MAAT: Pixel data = 1036831949
[23:04:49] [warning] MAAT: Pixel data = 1036831949
[23:04:49] [warning] MAAT: Pixel data = 1036831949
[23:04:49] [warning] MAAT: Pixel data = 1036831949
[23:04:49] [warning] MAAT: Pixel data = 1036831949
[23:04:49] [warning] MAAT: Pixel data = 1036831949
[23:04:49] [warning] MAAT: Pixel data = 1036831949
[23:04:49] [warning] MAAT: Pixel data = 1036831949
[23:04:49] [warning] MAAT: Pixel data = 1036831949
[23:04:49] [warning] MAAT: Pixel data = 1036831949
[23:04:49] [warning] MAAT: Pixel data = 1036831949
[23:04:49] [warning] MAAT: Pixel data = 1036831949
[23:04:49] [warning] MAAT: Pixel data = 1036831949
[23:04:49] [warning] MAAT: Pixel data = 1036831949
[23:04:49] [warning] MAAT: Pixel data = 1036831949
[23:04:49] [warning] MAAT: Pixel data = 1036831949
[23:04:49] [warning] MAAT: Pixel data = 1036831949
[23:04:49] [warning] MAAT: Pixel data = 1036831949
[23:04:49] [warning] MAAT: Pixel data = 1036831949
[23:04:49] [warning] MAAT: Pixel data = 1036831949
[23:04:49] [warning] MAAT: Pixel data = 1036831949
[23:04:49] [warning] MAAT: Pixel data = 1036831949
[23:04:49] [warning] MAAT: Pixel data = 1036831949
[23:04:49] [warning] MAAT: Pixel data = 1036831949
[23:04:49] [warning] MAAT: Pixel data = 1036831949
[23:04:49] [warning] MAAT: Pixel data = 1036831949
[23:04:49] [warning] MAAT: Pixel data = 1036831949
[23:04:49] [warning] MAAT: Pixel data = 1036831949
[23:04:49] [warning] MAAT: Pixel data = 1036831949
[23:04:49] [warning] MAAT: Pixel data = 1036831949
[23:04:49] [warning] MAAT: Pixel data = 1036831949
[23:04:49] [warning] MAAT: Pixel data = 1036831949
[23:04:49] [warning] MAAT: Pixel data = 1036831949
[23:04:49] [warning] MAAT: Pixel data = 1036831949
[23:04:49] [warning] MAAT: Pixel data = 1036831949
[23:04:49] [warning] MAAT: Pixel data = 50
[23:04:49] [warning] MAAT: Pixel data = 50
[23:04:49] [warning] MAAT: Pixel data = 50
[23:04:50] [warning] MAAT: Pixel data = 50
[23:04:50] [warning] MAAT: Pixel data = 50
[23:04:50] [warning] MAAT: Pixel data = 50
[23:04:50] [warning] MAAT: Pixel data = 1036831949
[23:04:50] [warning] MAAT: Pixel data = 1036831949
[23:04:50] [warning] MAAT: Pixel data = 1036831949
[23:04:50] [warning] MAAT: Pixel data = 1036831949
[23:04:50] [warning] MAAT: Pixel data = 1036831949
[23:04:50] [warning] MAAT: Pixel data = 1036831949
[23:04:50] [warning] MAAT: Pixel data = 1036831949
[23:04:50] [warning] MAAT: Pixel data = 1036831949
[23:04:50] [warning] MAAT: Pixel data = 1036831949
[23:04:50] [warning] MAAT: Pixel data = 1036831949
[23:04:50] [warning] MAAT: Pixel data = 1036831949
[23:04:50] [warning] MAAT: Pixel data = 1036831949
[23:04:50] [warning] MAAT: Pixel data = 1036831949
[23:04:50] [warning] MAAT: Pixel data = 1036831949
[23:04:50] [warning] MAAT: Pixel data = 1036831949
[23:04:50] [warning] MAAT: Pixel data = 50
[23:04:50] [warning] MAAT: Pixel data = 50
[23:04:50] [warning] MAAT: Pixel data = 50
[23:04:50] [warning] MAAT: Pixel data = 50
[23:04:50] [warning] MAAT: Pixel data = 1036831949
[23:04:50] [warning] MAAT: Pixel data = 1036831949
[23:04:50] [warning] MAAT: Pixel data = 1036831949
[23:04:50] [warning] MAAT: Pixel data = 1036831949
[23:04:50] [warning] MAAT: Pixel data = 1036831949
[23:04:50] [warning] MAAT: Pixel data = 1036831949
[23:04:50] [warning] MAAT: Pixel data = 1036831949
[23:04:50] [warning] MAAT: Pixel data = 1036831949
[23:04:50] [warning] MAAT: Pixel data = 1036831949
[23:04:50] [warning] MAAT: Pixel data = 1036831949
[23:04:50] [warning] MAAT: Pixel data = 1036831949
[23:04:50] [warning] MAAT: Pixel data = 1036831949
[23:04:50] [warning] MAAT: Pixel data = 1036831949
[23:04:50] [warning] MAAT: Pixel data = 1036831949
[23:04:50] [warning] MAAT: Pixel data = 1036831949
[23:04:50] [warning] MAAT: Pixel data = 1036831949
[23:04:50] [warning] MAAT: Pixel data = 50
[23:04:50] [warning] MAAT: Pixel data = 50
[23:04:50] [warning] MAAT: Pixel data = 50
[23:04:50] [warning] MAAT: Pixel data = 50
[23:04:50] [warning] MAAT: Pixel data = 50
[23:04:50] [warning] MAAT: Pixel data = 50
[23:04:50] [warning] MAAT: Pixel data = 1036831949
[23:04:50] [warning] MAAT: Pixel data = 1036831949
[23:04:50] [warning] MAAT: Pixel data = 1036831949
[23:04:50] [warning] MAAT: Pixel data = 1036831949
[23:04:50] [warning] MAAT: Pixel data = 1036831949
[23:04:50] [warning] MAAT: Pixel data = 1036831949
[23:04:50] [warning] MAAT: Pixel data = 1036831949
[23:04:50] [warning] MAAT: Pixel data = 1036831949
[23:04:50] [warning] MAAT: Pixel data = 1036831949
[23:04:50] [warning] MAAT: Pixel data = 1036831949
[23:04:50] [warning] MAAT: Pixel data = 1036831949
[23:04:50] [warning] MAAT: Pixel data = 1036831949
[23:04:50] [warning] MAAT: Pixel data = 1036831949
[23:04:50] [warning] MAAT: Pixel data = 1036831949
[23:04:50] [warning] MAAT: Pixel data = 1036831949
[23:04:50] [warning] MAAT: Pixel data = 1036831949
[23:04:51] [warning] MAAT: Pixel data = 1036831949
[23:04:51] [warning] MAAT: Pixel data = 1036831949
[23:04:51] [warning] MAAT: Pixel data = 1036831949
[23:04:51] [warning] MAAT: Pixel data = 1036831949
[23:04:51] [warning] MAAT: Pixel data = 1036831949
[23:04:51] [warning] MAAT: Pixel data = 1036831949
[23:04:51] [warning] MAAT: Pixel data = 1036831949
[23:04:51] [warning] MAAT: Pixel data = 1036831949
[23:04:51] [warning] MAAT: Pixel data = 1036831949
[23:04:51] [warning] MAAT: Pixel data = 1036831949
[23:04:51] [warning] MAAT: Pixel data = 1036831949
[23:04:51] [warning] MAAT: Pixel data = 1036831949
[23:04:51] [warning] MAAT: Pixel data = 1036831949
[23:04:51] [warning] MAAT: Pixel data = 1036831949
[23:04:51] [warning] MAAT: Pixel data = 1036831949
[23:04:51] [warning] MAAT: Pixel data = 1036831949
[23:04:51] [warning] MAAT: Pixel data = 1036831949
[23:04:51] [warning] MAAT: Pixel data = 1036831949
[23:04:51] [warning] MAAT: Pixel data = 1036831949
[23:04:51] [warning] MAAT: Pixel data = 1036831949
[23:04:51] [warning] MAAT: Pixel data = 1036831949
[23:04:51] [warning] MAAT: Pixel data = 50
[23:04:51] [warning] MAAT: Pixel data = 50
[23:04:51] [warning] MAAT: Pixel data = 50
[23:04:51] [warning] MAAT: Pixel data = 50
[23:04:51] [warning] MAAT: Pixel data = 50
[23:04:51] [warning] MAAT: Pixel data = 50
[23:04:51] [warning] MAAT: Pixel data = 1036831949
[23:04:51] [warning] MAAT: Pixel data = 1036831949
[23:04:51] [warning] MAAT: Pixel data = 1036831949
[23:04:51] [warning] MAAT: Pixel data = 1036831949
[23:04:51] [warning] MAAT: Pixel data = 1036831949
[23:04:52] [warning] MAAT: Pixel data = 1036831949
[23:04:52] [warning] MAAT: Pixel data = 1036831949
[23:04:52] [warning] MAAT: Pixel data = 1036831949
[23:04:52] [warning] MAAT: Pixel data = 1036831949
[23:04:52] [warning] MAAT: Pixel data = 1036831949
[23:04:52] [warning] MAAT: Pixel data = 1036831949
[23:04:52] [warning] MAAT: Pixel data = 1036831949
[23:04:52] [warning] MAAT: Pixel data = 1036831949
[23:04:52] [warning] MAAT: Pixel data = 50
[23:04:52] [warning] MAAT: Pixel data = 50
[23:04:52] [warning] MAAT: Pixel data = 50
[23:04:52] [warning] MAAT: Pixel data = 50
[23:04:52] [warning] MAAT: Pixel data = 50
[23:04:52] [warning] MAAT: Pixel data = 1036831949
[23:04:52] [warning] MAAT: Pixel data = 1036831949
[23:04:52] [warning] MAAT: Pixel data = 1036831949
[23:04:52] [warning] MAAT: Pixel data = 1036831949
[23:04:52] [warning] MAAT: Pixel data = 1036831949
[23:04:52] [warning] MAAT: Pixel data = 1036831949
[23:04:52] [warning] MAAT: Pixel data = 1036831949
[23:04:52] [warning] MAAT: Pixel data = 1036831949
[23:04:52] [warning] MAAT: Pixel data = 1036831949
[23:04:52] [warning] MAAT: Pixel data = 1036831949
[23:04:52] [warning] MAAT: Pixel data = 1036831949
[23:04:52] [warning] MAAT: Pixel data = 1036831949
[23:04:52] [warning] MAAT: Pixel data = 1036831949
[23:04:52] [warning] MAAT: Pixel data = 1036831949
[23:04:52] [warning] MAAT: Pixel data = 1036831949
[23:04:52] [warning] MAAT: Pixel data = 1036831949
[23:04:52] [warning] MAAT: Pixel data = 1036831949
[23:04:52] [warning] MAAT: Pixel data = 1036831949
[23:04:52] [warning] MAAT: Pixel data = 1036831949
[23:04:52] [warning] MAAT: Pixel data = 1036831949
[23:04:52] [warning] MAAT: Pixel data = 1036831949
[23:04:52] [warning] MAAT: Pixel data = 1036831949
[23:04:52] [warning] MAAT: Pixel data = 1036831949
[23:04:52] [warning] MAAT: Pixel data = 1036831949
[23:04:52] [warning] MAAT: Pixel data = 1036831949
[23:04:52] [warning] MAAT: Pixel data = 1036831949
[23:04:53] [warning] MAAT: Pixel data = 1036831949
[23:04:53] [warning] MAAT: Pixel data = 1036831949
[23:04:53] [warning] MAAT: Pixel data = 1036831949
[23:04:53] [warning] MAAT: Pixel data = 1036831949
[23:04:53] [warning] MAAT: Pixel data = 1036831949
[23:04:53] [warning] MAAT: Pixel data = 1036831949
[23:04:53] [warning] MAAT: Pixel data = 1036831949
[23:04:53] [warning] MAAT: Pixel data = 1036831949
[23:04:53] [warning] MAAT: Pixel data = 1036831949
[23:04:53] [warning] MAAT: Pixel data = 1036831949
[23:04:53] [warning] MAAT: Pixel data = 1036831949
[23:04:53] [warning] MAAT: Pixel data = 1036831949
[23:04:53] [warning] MAAT: Pixel data = 1036831949
[23:04:53] [warning] MAAT: Pixel data = 1036831949
[23:04:53] [warning] MAAT: Pixel data = 1036831949
[23:04:53] [warning] MAAT: Pixel data = 1036831949
[23:04:53] [warning] MAAT: Pixel data = 1036831949
[23:04:53] [warning] MAAT: Pixel data = 1036831949
[23:04:53] [warning] MAAT: Pixel data = 1036831949
[23:04:53] [warning] MAAT: Pixel data = 1036831949
[23:04:53] [warning] MAAT: Pixel data = 1036831949
[23:04:53] [warning] MAAT: Pixel data = 1036831949
[23:04:53] [warning] MAAT: Pixel data = 1036831949
[23:04:53] [warning] MAAT: Pixel data = 1036831949
[23:04:53] [warning] MAAT: Pixel data = 1036831949
[23:04:53] [warning] MAAT: Pixel data = 1036831949
[23:04:53] [warning] MAAT: Pixel data = 1036831949
[23:04:53] [warning] MAAT: Pixel data = 1036831949
[23:04:53] [warning] MAAT: Pixel data = 1036831949
[23:04:53] [warning] MAAT: Pixel data = 50
[23:04:53] [warning] MAAT: Pixel data = 50
[23:04:53] [warning] MAAT: Pixel data = 50
[23:04:53] [warning] MAAT: Pixel data = 50
[23:04:53] [warning] MAAT: Pixel data = 50
[23:04:53] [warning] MAAT: Pixel data = 50
[23:04:53] [warning] MAAT: Pixel data = 50
[23:04:53] [warning] MAAT: Pixel data = 50
[23:04:53] [warning] MAAT: Pixel data = 50
[23:04:53] [warning] MAAT: Pixel data = 50
[23:04:53] [warning] MAAT: Pixel data = 50
[23:04:53] [warning] MAAT: Pixel data = 50
[23:04:53] [warning] MAAT: Pixel data = 50
[23:04:53] [warning] MAAT: Pixel data = 50
[23:04:53] [warning] MAAT: Pixel data = 50
[23:04:53] [warning] MAAT: Pixel data = 50
[23:04:53] [warning] MAAT: Pixel data = 50
[23:04:53] [warning] MAAT: Pixel data = 50
[23:04:53] [warning] MAAT: Pixel data = 50
[23:04:53] [warning] MAAT: Pixel data = 50
[23:04:53] [warning] MAAT: Pixel data = 50
[23:04:53] [warning] MAAT: Pixel data = 50
[23:04:53] [warning] MAAT: Pixel data = 50
[23:04:53] [warning] MAAT: Pixel data = 1036831949
[23:04:53] [warning] MAAT: Pixel data = 1036831949
[23:04:53] [warning] MAAT: Pixel data = 1036831949
[23:04:53] [warning] MAAT: Pixel data = 1036831949
[23:04:53] [warning] MAAT: Pixel data = 1036831949
[23:04:53] [warning] MAAT: Pixel data = 1036831949
[23:04:53] [warning] MAAT: Pixel data = 1036831949
[23:04:53] [warning] MAAT: Pixel data = 1036831949
[23:04:54] [warning] MAAT: Pixel data = 1036831949
[23:04:54] [warning] MAAT: Pixel data = 1036831949
[23:04:54] [warning] MAAT: Pixel data = 1036831949
[23:04:54] [warning] MAAT: Pixel data = 1036831949
[23:04:54] [warning] MAAT: Pixel data = 1036831949
[23:04:54] [warning] MAAT: Pixel data = 1036831949
[23:04:54] [warning] MAAT: Pixel data = 1036831949
[23:04:54] [warning] MAAT: Pixel data = 1036831949
[23:04:54] [warning] MAAT: Pixel data = 1036831949
[23:04:54] [warning] MAAT: Pixel data = 1036831949
[23:04:54] [warning] MAAT: Pixel data = 1036831949
[23:04:54] [warning] MAAT: Pixel data = 1036831949
[23:04:54] [warning] MAAT: Pixel data = 1036831949
[23:04:54] [warning] MAAT: Pixel data = 1036831949
[23:04:54] [warning] MAAT: Pixel data = 1036831949
[23:04:54] [warning] MAAT: Pixel data = 1036831949
[23:04:54] [warning] MAAT: Pixel data = 1036831949
[23:04:54] [warning] MAAT: Pixel data = 1036831949
[23:04:54] [warning] MAAT: Pixel data = 1036831949
[23:04:54] [warning] MAAT: Pixel data = 1036831949
[23:04:54] [warning] MAAT: Pixel data = 1036831949
[23:04:54] [warning] MAAT: Pixel data = 1036831949
[23:04:54] [warning] MAAT: Pixel data = 1036831949
[23:04:54] [warning] MAAT: Pixel data = 1036831949
[23:04:54] [warning] MAAT: Pixel data = 1036831949
[23:04:54] [warning] MAAT: Pixel data = 1036831949
[23:04:54] [warning] MAAT: Pixel data = 1036831949
[23:04:54] [warning] MAAT: Pixel data = 1036831949
[23:04:54] [warning] MAAT: Pixel data = 1036831949
[23:04:54] [warning] MAAT: Pixel data = 1036831949
[23:04:54] [warning] MAAT: Pixel data = 1036831949
[23:04:54] [warning] MAAT: Pixel data = 1036831949
[23:04:54] [warning] MAAT: Pixel data = 1036831949
[23:04:54] [warning] MAAT: Pixel data = 1036831949
[23:04:54] [warning] MAAT: Pixel data = 1036831949
[23:04:54] [warning] MAAT: Pixel data = 1036831949
[23:04:54] [warning] MAAT: Pixel data = 1036831949
[23:04:54] [warning] MAAT: Pixel data = 1036831949
[23:04:54] [warning] MAAT: Pixel data = 1036831949
[23:04:54] [warning] MAAT: Pixel data = 1036831949
[23:04:54] [warning] MAAT: Pixel data = 1036831949
[23:04:54] [warning] MAAT: Pixel data = 1036831949
[23:04:54] [warning] MAAT: Pixel data = 1036831949
[23:04:54] [warning] MAAT: Pixel data = 1036831949
[23:04:54] [warning] MAAT: Pixel data = 1036831949
[23:04:54] [warning] MAAT: Pixel data = 1036831949
[23:04:54] [warning] MAAT: Pixel data = 1036831949
[23:04:54] [warning] MAAT: Pixel data = 1036831949
[23:04:54] [warning] MAAT: Pixel data = 1036831949
[23:04:54] [warning] MAAT: Pixel data = 1036831949
[23:04:54] [warning] MAAT: Pixel data = 1036831949
[23:04:54] [warning] MAAT: Pixel data = 1036831949
[23:04:54] [warning] MAAT: Pixel data = 50
[23:04:54] [warning] MAAT: Pixel data = 50
[23:04:54] [warning] MAAT: Pixel data = 50
[23:04:54] [warning] MAAT: Pixel data = 50
[23:04:54] [warning] MAAT: Pixel data = 50
[23:04:54] [warning] MAAT: Pixel data = 50
[23:04:54] [warning] MAAT: Pixel data = 50
[23:04:54] [warning] MAAT: Pixel data = 50
[23:04:55] [warning] MAAT: Pixel data = 50
[23:04:55] [warning] MAAT: Pixel data = 50
[23:04:55] [warning] MAAT: Pixel data = 50
[23:04:55] [warning] MAAT: Pixel data = 50
[23:04:55] [warning] MAAT: Pixel data = 50
[23:04:55] [warning] MAAT: Pixel data = 50
[23:04:55] [warning] MAAT: Pixel data = 50
[23:04:55] [warning] MAAT: Pixel data = 50
[23:04:55] [warning] MAAT: Pixel data = 50
[23:04:55] [warning] MAAT: Pixel data = 50
[23:04:55] [warning] MAAT: Pixel data = 1036831949
[23:04:55] [warning] MAAT: Pixel data = 1036831949
[23:04:55] [warning] MAAT: Pixel data = 1036831949
